,id,isomer,conf_id,affinity
7126,16621,14,3,-8.921
7127,18177,14,1,-8.061
7128,13378,15,1,-8.426
7129,7704,15,3,-9.611
7130,358,15,1,-7.517
7131,2472,15,3,-8.29
7132,13197,14,1,-7.761
7133,17592,15,3,-8.267
7134,12924,15,3,-8.49
7135,18234,15,2,-8.81
7136,7352,15,1,-8.259
7137,5501,14,2,-8.941
7138,13249,14,1,-8.619
7139,12856,15,2,-9.013
7140,2599,14,3,-9.035
7141,4800,15,2,-8.645
7142,7740,15,1,-9.05
7143,12116,15,1,-8.697
7144,7394,15,2,-9.011
7145,6581,14,1,-7.837
7146,17073,14,3,-8.623
7147,6456,15,2,-8.043
7148,557,14,1,-9.119
7149,18379,14,3,-8.75
7150,3891,14,3,-9.305
7151,14505,14,3,-8.98
7152,4098,15,2,-9.138
7153,746,15,3,-8.719
7154,17730,15,2,-8.297
7155,10941,14,2,-9.417
7156,3441,14,3,-8.629
7157,12361,14,1,-7.826
7158,7370,15,2,-9.462
7159,7260,15,1,-9.195
7160,7930,15,2,-9.231
7161,1987,14,1,-8.914
7162,8146,15,2,-8.013
7163,15693,14,1,-8.103
7164,17877,14,3,-9.14
7165,9652,15,3,-8.943
7166,1762,15,1,-8.962
7167,11752,15,2,-8.992
7168,10057,14,3,-8.744
7169,7053,14,2,-7.82
7170,12250,15,2,-9.573
7171,915,14,3,-8.748
7172,13968,15,3,-8.241
7173,16842,15,3,-7.945
7174,6682,15,2,-8.647
7175,3127,14,2,0.0
7176,16122,15,1,-8.319
7177,1708,15,1,-9.22
7178,18680,15,3,-8.602
7179,3619,14,2,-8.162
7180,5568,15,3,-8.763
7181,7730,15,3,-8.676
7182,12297,14,3,-8.065
7183,2614,15,2,-7.964
7184,7155,14,2,-7.889
7185,11778,15,1,-8.993
7186,14503,14,3,-8.633
7187,15736,15,1,-8.262
7188,2146,15,3,-8.768
7189,10334,15,2,-7.812
7190,11836,15,3,-9.025
7191,12021,14,2,-7.542
7192,2815,14,2,-8.294
7193,15928,15,2,-8.912
7194,1723,14,2,-8.496
7195,4881,14,2,-8.242
7196,18748,15,2,-8.472
7197,14054,15,1,-9.24
7198,4450,15,3,-9.834
7199,6573,14,1,-9.228
7200,16657,14,1,-8.38
7201,11984,15,2,-8.555
7202,4972,15,1,-8.009
7203,6149,14,1,0.0
7204,3025,14,3,-7.877
7205,16146,15,1,-8.855
7206,10992,15,1,-8.967
7207,5125,14,3,-9.078
7208,5273,14,1,-8.321
7209,1116,15,1,-9.441
7210,1684,15,2,-8.191
7211,10133,14,3,-8.88
7212,12468,15,2,-8.602
7213,14822,15,1,-9.423
7214,5088,15,1,-9.104
7215,18741,14,1,-8.704
7216,860,15,2,-8.159
7217,965,14,1,-8.651
7218,10783,14,2,-9.302
7219,9185,14,2,-9.092
7220,18665,14,1,-8.158
7221,12362,15,1,-8.539
7222,9381,14,2,-8.96
7223,16164,15,2,-8.44
7224,14577,14,2,-9.104
7225,557,14,2,-8.942
7226,5213,14,1,-8.301
7227,5987,14,1,-8.572
7228,18247,14,2,-9.289
7229,9629,14,1,-9.0
7230,897,14,3,-8.285
7231,11194,15,1,-8.785
7232,673,14,1,-8.301
7233,7084,15,1,-7.908
7234,6051,14,3,-8.302
7235,12745,14,3,-8.278
7236,15754,15,1,-8.942
7237,558,15,3,-8.289
7238,9483,14,3,-8.88
7239,14600,15,3,-8.093
7240,4043,14,3,-7.428
7241,5129,14,2,-8.191
7242,5565,14,2,-9.199
7243,12053,14,1,-9.072
7244,18643,14,2,-9.051
7245,16253,14,2,-8.812
7246,3451,14,3,-8.226
7247,13071,14,2,-8.559
7248,8928,15,1,-7.737
7249,18257,14,2,-8.811
7250,3940,15,1,-9.059
7251,4591,14,2,-9.004
7252,14541,14,2,-8.079
7253,2446,15,2,-9.453
7254,1242,15,3,-8.787
7255,12784,15,2,-9.513
7256,974,15,1,-7.71
7257,8021,14,2,-7.824
7258,18429,14,2,-9.323
7259,17107,14,1,-7.659
7260,13829,14,1,-8.637
7261,17756,15,3,-8.727
7262,7080,15,2,-8.636
7263,887,14,1,-8.587
7264,17008,15,2,-8.178
7265,17877,14,2,-9.146
7266,4225,14,1,-9.269
7267,584,15,2,-8.488
7268,4610,15,1,-8.886
7269,16022,15,2,-8.323
7270,13890,15,3,-9.32
7271,13274,15,3,-7.738
7272,13749,14,2,-9.593
7273,5516,15,1,-8.799
7274,2264,15,1,-8.306
7275,11118,15,2,-9.354
7276,13867,14,1,-9.368
7277,6548,15,1,-9.218
7278,17784,15,2,-9.309
7279,2800,15,3,-9.49
7280,7393,14,3,-9.042
7281,8246,15,2,-9.405
7282,2225,14,3,-8.318
7283,7413,14,1,-8.223
7284,14463,14,3,-8.236
7285,8549,14,1,-8.653
7286,1717,14,1,-8.123
7287,8963,14,3,-8.715
7288,12431,14,1,-8.1
7289,17210,15,3,-8.51
7290,2004,15,3,-8.641
7291,1297,14,2,-7.966
7292,514,15,3,-8.3
7293,12724,15,3,-8.793
7294,11668,15,2,-8.371
7295,4473,14,2,-7.954
7296,2868,15,2,-9.373
7297,6584,15,3,-8.238
7298,2946,15,2,-8.342
7299,6043,14,2,-8.942
7300,1109,14,1,-8.281
7301,10500,15,2,-8.789
7302,4830,15,3,-9.867
7303,2374,15,1,-8.553
7304,12987,14,3,-9.236
7305,5817,14,2,-8.984
7306,15172,15,3,-8.388
7307,18381,14,2,-8.348
7308,6714,15,3,-7.485
7309,10583,14,1,-8.224
7310,18480,15,3,-8.581
7311,8927,14,2,-7.932
7312,13777,14,3,-8.389
7313,18193,14,1,-8.634
7314,9852,15,3,-9.342
7315,4778,15,1,-9.597
7316,5891,14,2,-8.019
7317,825,14,1,-9.222
7318,2148,15,1,-8.693
7319,2117,14,2,-8.665
7320,4672,15,1,-8.834
7321,6778,15,1,-8.59
7322,3323,14,1,-8.092
7323,17995,14,3,-8.032
7324,2218,15,2,-9.355
7325,3984,15,3,-8.494
7326,16937,14,1,-8.18
7327,3152,15,2,-8.037
7328,11335,14,3,-8.536
7329,1775,14,2,-8.347
7330,18042,15,2,-7.777
7331,18163,14,2,-8.115
7332,9557,14,3,-7.567
7333,10489,14,1,-9.528
7334,5662,15,3,-8.227
7335,5417,14,2,-8.729
7336,826,15,1,-8.438
7337,15918,15,1,-8.337
7338,18342,15,3,-7.479
7339,8654,15,1,-8.541
7340,2816,15,3,-8.629
7341,2418,15,2,-9.126
7342,9809,14,3,-7.936
7343,8214,15,3,-9.02
7344,14682,15,3,-8.593
7345,8897,14,3,-9.223
7346,520,15,2,-9.608
7347,16639,14,3,-8.237
7348,5310,15,2,-8.709
7349,17298,15,2,-9.169
7350,11738,15,2,-9.307
7351,9370,15,2,-9.359
7352,6380,15,1,-9.469
7353,12953,14,3,-8.339
7354,1224,15,1,-9.099
7355,16198,15,2,-8.32
7356,12862,15,2,-7.616
7357,11145,14,1,-7.822
7358,70,15,1,-8.47
7359,2299,14,2,-7.755
7360,8253,14,2,-7.635
7361,12600,15,1,-8.151
7362,11081,14,3,-7.929
7363,6713,14,3,-7.927
7364,9587,14,3,-8.453
7365,4840,15,3,-8.655
7366,16291,14,1,-8.21
7367,3450,15,1,-8.644
7368,14939,14,2,-7.592
7369,17209,14,3,-8.973
7370,4539,14,3,-9.325
7371,5917,14,1,-9.135
7372,13863,14,3,-8.841
7373,7083,14,2,-8.583
7374,6274,15,2,-8.138
7375,15486,15,1,-8.107
7376,10941,14,1,-9.276
7377,1174,15,3,-7.972
7378,8129,14,2,-9.273
7379,1607,14,3,0.0
7380,11146,15,1,-8.566
7381,6141,14,1,-8.71
7382,11779,14,3,-8.908
7383,12791,14,1,-8.208
7384,17859,14,3,-8.604
7385,15812,15,2,-8.935
7386,5255,14,2,-7.979
7387,4598,15,1,-8.472
7388,16462,15,2,-9.06
7389,7414,15,3,-8.142
7390,826,15,2,-8.281
7391,4777,14,3,-9.446
7392,520,15,3,-9.58
7393,13770,15,2,-9.16
7394,9463,14,3,-8.462
7395,16582,15,1,-9.422
7396,6285,14,2,-8.591
7397,2218,15,3,-8.884
7398,2330,15,2,-9.443
7399,6320,15,1,-7.564
7400,15708,15,3,-8.61
7401,1009,14,2,-9.261
7402,2417,14,3,-8.638
7403,12637,14,3,-8.265
7404,11722,15,3,-8.559
7405,14918,15,3,-9.38
7406,18204,15,1,-8.83
7407,4018,15,3,-8.773
7408,8334,15,3,-8.456
7409,6021,14,1,-8.961
7410,16333,14,2,-8.667
7411,15847,14,2,-9.376
7412,18619,14,3,-8.308
7413,16639,14,2,-8.299
7414,7435,14,1,-8.363
7415,6937,14,2,-8.933
7416,12432,15,2,-8.4
7417,10634,15,2,-8.025
7418,14288,15,3,-9.449
7419,983,14,2,-7.63
7420,4266,15,3,-9.018
7421,7996,15,3,-8.279
7422,3936,15,1,-8.438
7423,12021,14,1,-7.426
7424,3038,15,2,-8.291
7425,2662,15,2,-9.253
7426,10679,14,2,-7.802
7427,1760,15,2,-7.708
7428,2694,15,1,-8.449
7429,2446,15,3,-9.442
7430,12342,15,2,-7.855
7431,3083,14,3,-8.621
7432,375,14,2,-8.656
7433,3140,15,1,-8.29
7434,14434,15,3,-8.754
7435,4971,14,1,-8.224
7436,17961,14,1,-8.148
7437,802,15,1,-8.18
7438,9639,14,1,-7.674
7439,7396,15,2,-8.708
7440,14307,14,1,-9.136
7441,1164,15,2,-9.668
7442,6671,14,3,-8.58
7443,2181,14,1,-7.68
7444,18333,14,1,-8.203
7445,18561,14,2,-7.789
7446,12249,14,1,-9.76
7447,14627,14,2,-7.377
7448,18034,15,1,-7.991
7449,919,14,3,-8.973
7450,6379,14,1,-8.67
7451,10678,15,1,-8.224
7452,16845,14,3,-9.392
7453,11699,14,1,-7.646
7454,4609,14,2,-9.192
7455,6092,15,2,-9.158
7456,1021,14,1,-8.769
7457,4079,14,2,-7.807
7458,7341,14,2,-9.002
7459,12503,14,3,-8.877
7460,1766,15,2,-7.813
7461,9774,15,2,-8.919
7462,16841,14,2,-8.5
7463,14152,15,1,-7.926
7464,18384,15,2,-8.416
7465,17374,15,3,-8.704
7466,7259,14,1,-8.752
7467,12638,15,3,-8.217
7468,16841,14,1,-8.469
7469,531,14,3,-8.574
7470,4300,15,1,-8.107
7471,15172,15,2,-8.393
7472,9013,14,1,-7.921
7473,17110,15,2,-9.104
7474,2778,15,1,-8.85
7475,3220,15,2,-7.869
7476,5623,14,2,-9.011
7477,3964,15,1,-7.647
7478,1798,15,2,-8.906
7479,16116,15,3,-8.452
7480,2707,14,2,-8.072
7481,12405,14,3,-8.066
7482,18365,14,1,-9.201
7483,12821,14,1,-8.449
7484,3639,14,2,-9.113
7485,2348,15,3,-8.99
7486,1827,14,2,-8.967
7487,13599,14,2,-8.491
7488,8376,15,1,-8.42
7489,7703,14,3,-9.617
7490,3844,15,3,-8.902
7491,7080,15,1,-8.682
7492,5957,14,3,-8.778
7493,4747,14,3,-8.979
7494,10843,14,1,-9.396
7495,10499,14,3,-8.036
7496,6286,15,3,-9.289
7497,8146,15,3,-7.94
7498,16067,14,3,-8.875
7499,7818,15,2,-8.652
7500,11196,15,3,-8.289
7501,12954,15,2,-9.269
7502,466,15,1,-9.724
7503,16990,15,1,-9.448
7504,363,14,2,-8.758
7505,12734,15,1,-9.373
7506,463,14,2,-9.038
7507,18507,14,3,-7.475
7508,7560,15,3,-8.511
7509,9693,14,1,-8.297
7510,8617,14,2,-8.08
7511,2003,14,3,-7.958
7512,16392,15,1,-8.263
7513,8898,15,2,-9.735
7514,6565,14,3,-8.222
7515,4899,14,2,-8.192
7516,18025,14,2,-9.056
7517,17966,15,3,-7.488
7518,15769,14,3,-8.894
7519,13467,14,1,-8.685
7520,6837,14,2,-7.676
7521,14095,14,1,-9.258
7522,10689,14,3,-9.267
7523,17418,15,3,-8.257
7524,1152,15,1,-8.033
7525,15114,15,1,-8.944
7526,13834,15,3,-8.602
7527,9919,14,1,-8.269
7528,15792,15,1,-8.817
7529,9182,15,1,-7.791
7530,12685,14,1,-8.562
7531,1902,15,3,-8.648
7532,16164,15,3,-8.41
7533,15798,15,1,-7.895
7534,17871,14,1,-8.951
7535,4703,14,1,-9.44
7536,136,15,3,-8.529
7537,13971,14,2,-9.388
7538,12640,15,3,-8.861
7539,8850,15,2,-8.598
7540,3438,15,2,-8.469
7541,7394,15,1,-9.203
7542,7099,14,3,-8.954
7543,3164,15,1,-8.363
7544,9839,14,1,-8.543
7545,3576,15,3,-8.371
7546,3964,15,2,-7.868
7547,6681,14,3,-8.229
7548,15810,15,1,-8.73
7549,5295,14,2,-8.624
7550,1760,15,3,-7.837
7551,2613,14,3,-7.845
7552,1707,14,3,-8.96
7553,583,14,2,-8.341
7554,9957,14,2,-8.177
7555,7504,15,2,-9.666
7556,16967,14,3,-8.634
7557,18232,15,1,-8.045
7558,9108,15,2,-8.711
7559,10935,14,1,-8.869
7560,18194,15,2,-8.527
7561,2547,14,3,-9.205
7562,18296,15,2,-7.817
7563,9181,14,3,-7.768
7564,5909,14,1,-8.78
7565,1929,14,1,-8.279
7566,6006,15,1,-7.955
7567,15769,14,1,-8.828
7568,2195,14,3,-8.724
7569,11870,15,1,-9.211
7570,8617,14,3,-8.198
7571,16196,15,1,-7.514
7572,13292,15,2,-7.264
7573,9034,15,1,-8.628
7574,11224,15,3,-9.512
7575,12617,14,3,-8.739
7576,12681,14,2,-8.979
7577,7504,15,3,-9.649
7578,8614,15,2,-7.658
7579,9236,15,3,-9.616
7580,10584,15,3,-8.333
7581,6533,14,1,-7.703
7582,8915,14,1,-8.123
7583,18831,14,3,-7.583
7584,18178,15,2,-7.987
7585,8791,14,1,-8.914
7586,17378,15,2,-9.058
7587,18203,14,2,-8.729
7588,11746,15,3,-8.834
7589,1388,15,1,-8.797
7590,1775,14,3,-8.317
7591,7960,15,1,-9.351
7592,9300,15,1,-8.621
7593,18834,15,3,-8.212
7594,11476,15,3,-9.537
7595,14192,15,3,-9.141
7596,13972,15,1,-9.348
7597,15445,14,1,-8.278
7598,10144,15,3,-8.678
7599,12349,14,1,-8.805
7600,18382,15,2,-9.025
7601,10518,15,1,-8.835
7602,16493,14,1,-8.221
7603,11349,14,3,-8.692
7604,18697,14,1,-8.239
7605,6786,15,3,-9.189
7606,14918,15,2,-9.386
7607,717,14,3,-8.778
7608,4501,14,1,-8.666
7609,10244,15,1,-8.174
7610,17209,14,2,-9.039
7611,3138,15,3,-7.94
7612,11295,14,2,-8.551
7613,11666,15,2,-8.64
7614,5958,15,3,-8.33
7615,7476,15,1,-8.794
7616,801,14,1,-8.375
7617,10011,14,1,-8.783
7618,13771,14,3,-8.174
7619,3575,14,3,-8.326
7620,3025,14,2,-7.887
7621,9774,15,3,-9.001
7622,7370,15,1,-9.425
7623,10341,14,1,-8.322
7624,16115,14,1,-8.274
7625,16030,15,2,-8.874
7626,3986,15,2,-8.792
7627,1724,15,1,-8.87
7628,17142,15,3,-7.582
7629,4819,14,3,-9.252
7630,17492,15,3,-7.772
7631,5121,14,2,-8.453
7632,9219,14,3,-8.286
7633,6129,14,2,-7.624
7634,12895,14,2,-7.482
7635,965,14,2,-8.575
7636,14054,15,3,-9.138
7637,9258,15,2,-8.018
7638,16015,14,2,-8.3
7639,6949,14,2,-7.616
7640,11324,15,1,-8.324
7641,9329,14,3,-8.334
7642,2931,14,2,-8.213
7643,12682,15,2,-8.846
7644,18203,14,3,-8.664
7645,8660,15,1,-8.45
7646,17589,14,2,-8.988
7647,12886,15,1,-9.057
7648,4813,14,2,-8.558
7649,10014,15,3,-8.664
7650,5565,14,3,-9.312
7651,9729,14,1,-7.652
7652,15585,14,2,-8.708
7653,1701,14,3,-7.689
7654,15865,14,1,-8.185
7655,16621,14,1,-8.82
7656,6030,15,3,-8.793
7657,16786,15,2,-8.886
7658,6141,14,3,-8.767
7659,4098,15,3,-9.133
7660,11926,15,2,-8.425
7661,985,14,1,-8.081
7662,18666,15,1,-8.1
7663,12152,15,1,-9.069
7664,3026,15,2,-8.71
7665,12886,15,3,-9.072
7666,1930,15,2,-8.521
7667,5101,14,3,-9.199
7668,14963,14,3,-9.211
7669,13178,15,1,-9.389
7670,5405,14,3,-8.582
7671,3996,15,1,-8.195
7672,1734,15,2,-9.156
7673,17610,15,1,-8.499
7674,8916,15,3,-7.242
7675,9694,15,3,-8.833
7676,11835,14,2,-9.218
7677,10423,14,1,-8.85
7678,8964,15,2,-9.015
7679,17995,14,2,-8.266
7680,2471,14,1,-8.688
7681,16391,14,3,-8.055
7682,3317,14,2,-8.228
7683,12567,14,3,-8.422
7684,4768,15,1,-8.705
7685,2662,15,3,-9.291
7686,252,15,1,-8.433
7687,5501,14,3,-8.964
7688,5069,14,2,-8.446
7689,5980,15,2,-8.359
7690,8579,14,1,-8.852
7691,13777,14,2,-8.375
7692,11907,14,3,-9.099
7693,11699,14,3,-7.446
7694,13172,15,2,-9.155
7695,2491,14,3,-8.804
7696,12924,15,2,-8.541
7697,18395,14,2,-8.73
7698,14471,14,3,-8.212
7699,17783,14,3,-9.726
7700,3472,15,2,-7.937
7701,16116,15,1,-7.814
7702,16361,14,2,-8.838
7703,16610,15,1,-8.405
7704,1828,15,1,-9.893
7705,4610,15,2,-8.963
7706,9627,14,3,-7.494
7707,9308,15,2,-9.062
7708,7420,15,2,-7.86
7709,6449,14,1,-8.787
7710,11839,14,1,-7.805
7711,15589,14,3,-9.554
7712,1009,14,3,-9.199
7713,5295,14,1,-8.969
7714,6052,15,3,-8.72
7715,5070,15,3,-7.856
7716,17620,15,3,-8.293
7717,751,14,3,-9.324
7718,15152,15,1,-9.086
7719,5074,15,3,-8.656
7720,6175,14,3,-8.847
7721,13148,15,2,-8.653
7722,1708,15,2,-9.272
7723,10520,15,3,-8.112
7724,15860,15,1,-8.316
7725,8415,14,1,-8.169
7726,15120,15,2,-9.084
7727,9187,14,1,-8.834
7728,14681,14,2,-8.509
7729,9889,14,1,-8.103
7730,5910,15,3,-9.471
7731,11910,15,3,-9.615
7732,1405,14,1,-9.049
7733,5818,15,2,-9.691
7734,17655,14,1,-8.328
7735,5345,14,3,-8.258
7736,3719,14,1,-7.889
7737,6661,14,3,-8.125
7738,7703,14,1,-9.608
7739,3973,14,1,-8.695
7740,2154,15,3,-8.691
7741,331,14,2,-8.264
7742,6209,14,3,-8.879
7743,11665,14,2,-8.32
7744,13547,14,1,-7.651
7745,9899,14,3,-7.558
7746,5485,14,3,-8.395
7747,5859,14,3,-9.073
7748,15668,15,2,-8.846
7749,17969,14,2,-8.49
7750,15397,14,3,-7.59
7751,700,15,1,-7.388
7752,14125,14,2,-8.331
7753,15768,15,2,-7.961
7754,7084,15,2,-7.875
7755,1373,14,3,-8.357
7756,17961,14,2,-8.397
7757,18508,15,1,-7.284
7758,16369,14,3,-8.718
7759,6817,14,3,-9.04
7760,15279,14,2,-7.967
7761,8900,15,3,-7.428
7762,2710,15,3,-7.958
7763,3843,14,1,-8.882
7764,15536,15,1,-8.833
7765,13517,14,3,-8.9
7766,5296,15,2,-8.406
7767,8510,15,2,-7.802
7768,887,14,3,-8.615
7769,4900,15,1,-7.855
7770,6323,14,3,-8.914
7771,13936,15,1,-8.698
7772,11740,15,2,-8.455
7773,1297,14,3,-8.0
7774,13292,15,3,-7.551
7775,4226,15,1,-9.246
7776,13972,15,2,-9.133
7777,5686,15,2,-7.875
7778,15665,14,1,-8.997
7779,8954,15,2,-9.413
7780,10799,14,2,-7.578
7781,3393,14,1,-9.213
7782,11294,15,1,-9.153
7783,2945,14,1,-8.497
7784,825,14,3,-9.323
7785,18487,14,3,-8.287
7786,8497,14,3,-7.931
7787,12283,14,2,-9.356
7788,649,14,2,-8.667
7789,12897,14,2,-7.746
7790,6583,14,2,-8.0
7791,5289,14,3,-8.499
7792,12215,14,2,-8.164
7793,4807,14,2,-9.275
7794,2629,14,3,-7.736
7795,18230,15,3,-8.145
7796,670,15,3,-8.466
7797,2347,14,1,-9.172
7798,15714,15,1,-8.107
7799,16886,15,2,-9.242
7800,9197,14,1,-8.198
7801,16158,15,2,-8.136
7802,11994,15,1,-8.172
7803,18622,15,2,-8.773
7804,3710,15,2,-8.523
7805,9986,15,3,-8.334
7806,14032,15,2,-9.179
7807,417,14,2,-8.511
7808,9588,15,3,-9.21
7809,10237,14,2,-9.271
7810,774,15,2,-8.157
7811,1608,15,3,0.0
7812,14418,15,2,-9.792
7813,13518,15,2,-8.367
7814,8129,14,1,-9.205
7815,13427,14,3,-9.155
7816,2878,15,3,-7.863
7817,16968,15,2,-8.071
7818,4097,14,3,-9.114
7819,5529,14,3,-8.07
7820,17090,15,3,-7.885
7821,635,14,3,-9.533
7822,16537,14,3,-8.364
7823,14970,15,3,-7.59
7824,11718,15,2,-9.05
7825,9639,14,3,-7.822
7826,5295,14,3,-9.236
7827,5612,15,2,-8.743
7828,4339,14,3,-8.103
7829,16158,15,1,-7.421
7830,1192,15,2,-8.15
7831,10420,15,3,-7.608
7832,3344,15,1,-8.794
7833,7072,15,3,-9.225
7834,123,14,1,-7.51
7835,2626,15,3,-8.356
7836,12350,15,2,-8.056
7837,972,15,1,-8.318
7838,5122,15,3,-8.544
7839,9034,15,3,-8.725
7840,18760,15,2,-8.404
7841,1889,14,3,-7.88
7842,2182,15,2,-7.761
7843,9008,15,2,-9.838
7844,3892,15,2,-8.793
7845,17259,14,3,-7.407
7846,7394,15,3,-9.063
7847,7155,14,1,-7.822
7848,947,14,3,-8.654
7849,3666,15,1,-7.965
7850,5140,15,3,-7.674
7851,1765,14,2,-7.931
7852,17457,14,2,-8.842
7853,8213,14,1,-9.96
7854,8680,15,1,-9.202
7855,9532,15,2,-9.238
7856,11165,14,3,-7.491
7857,7700,15,2,-8.485
7858,8850,15,1,-8.746
7859,2187,14,1,-9.063
7860,17837,14,3,-8.797
7861,1762,15,2,-9.009
7862,15695,14,3,-8.101
7863,5310,15,1,-8.419
7864,183,14,3,-8.163
7865,13669,14,1,-8.131
7866,16627,14,2,-8.513
7867,1388,15,3,-8.694
7868,8653,14,2,-8.801
7869,18506,15,3,-7.869
7870,13520,15,1,-8.186
7871,12113,14,2,-8.531
7872,2777,14,2,-8.144
7873,2953,14,2,-8.381
7874,1283,14,1,-8.704
7875,7185,14,3,-7.918
7876,17628,15,2,-7.935
7877,15289,14,2,-9.141
7878,13378,15,3,-8.103
7879,3949,14,2,-9.646
7880,18177,14,3,-8.196
7881,14633,14,1,-8.643
7882,18321,14,1,-7.999
7883,16835,14,3,-8.056
7884,6920,15,2,-8.576
7885,13889,14,1,-9.224
7886,18642,15,3,-7.432
7887,16026,15,1,-8.876
7888,6827,14,3,-7.362
7889,15149,14,3,-8.476
7890,15326,15,2,-8.481
7891,3963,14,1,-7.996
7892,4900,15,3,-8.364
7893,18248,15,2,-9.41
7894,13428,15,2,-9.321
7895,4790,15,2,-8.46
7896,13767,14,3,-8.527
7897,5410,15,3,-7.331
7898,1281,14,3,-9.219
7899,15566,15,1,-7.955
7900,17666,15,2,-8.858
7901,17358,15,1,-8.062
7902,13857,14,2,-8.226
7903,2709,14,3,-7.861
7904,9517,14,1,-8.538
7905,3892,15,1,-8.626
7906,5478,15,2,-9.626
7907,10332,15,1,-9.415
7908,17969,14,1,-8.48
7909,16542,15,3,-8.922
7910,13599,14,3,-8.47
7911,12141,14,2,-9.258
7912,12235,14,3,-8.943
7913,13697,14,2,-8.282
7914,4587,14,3,-8.072
7915,5222,15,3,-8.797
7916,3243,14,3,-8.127
7917,15114,15,2,-8.921
7918,3259,14,2,-9.139
7919,8844,15,3,-8.278
7920,9463,14,2,-8.535
7921,6999,14,3,-9.72
7922,5139,14,3,-7.79
7923,11166,15,2,-7.971
7924,12342,15,3,-7.999
7925,12638,15,1,-8.543
7926,16930,15,3,-9.519
7927,8550,15,3,-8.807
7928,6761,14,2,-9.02
7929,6180,15,2,-7.491
7930,5249,14,2,-8.205
7931,5516,15,3,-8.907
7932,6516,15,1,-9.143
7933,15136,15,1,-8.339
7934,18346,15,3,-7.955
7935,6389,14,3,-9.282
7936,10572,15,3,-8.356
7937,14707,14,2,-9.327
7938,15667,14,2,-8.622
7939,15454,15,3,-8.039
7940,5074,15,2,-8.803
7941,15917,14,2,-8.584
7942,14096,15,1,-9.141
7943,12688,15,2,-9.266
7944,16265,14,1,-8.563
7945,18050,15,2,-8.059
7946,11757,14,2,-8.154
7947,12507,14,2,-8.736
7948,6893,14,3,-8.917
7949,8011,14,3,-8.223
7950,16163,14,1,-8.936
7951,4829,14,2,-9.158
7952,18420,15,2,-9.017
7953,17666,15,1,-8.897
7954,387,14,2,-8.029
7955,2513,14,2,-7.982
7956,10565,14,1,-9.177
7957,6389,14,2,-8.652
7958,3127,14,1,0.0
7959,18078,15,3,-8.596
7960,11757,14,3,-8.101
7961,7356,15,2,-8.45
7962,13656,15,3,-8.233
7963,4669,14,2,-8.18
7964,11666,15,1,-8.656
7965,13676,15,3,-9.343
7966,1909,14,3,-8.508
7967,10433,14,3,-8.854
7968,15908,15,1,-9.019
7969,1886,15,2,-8.423
7970,4371,14,2,-8.852
7971,11772,15,3,-7.81
7972,18487,14,2,-8.26
7973,12539,14,2,-8.314
7974,13120,15,3,-9.154
7975,4330,15,3,-8.988
7976,7768,15,1,-8.948
7977,17102,15,3,-8.753
7978,7240,15,1,-8.514
7979,16321,14,2,-8.382
7980,5418,15,2,-8.076
7981,11829,14,1,-7.736
7982,16112,15,3,-7.95
7983,17384,15,2,-8.838
7984,12539,14,1,-8.36
7985,17726,15,1,-8.997
7986,3519,14,3,-8.504
7987,2364,15,2,-8.271
7988,16843,14,2,-7.957
7989,10937,14,2,-7.759
7990,17222,15,2,-8.542
7991,6130,15,1,-7.288
7992,17975,14,3,-8.643
7993,1724,15,3,-8.832
7994,16165,14,2,-8.337
7995,10659,14,1,-8.271
7996,5681,14,3,-7.772
7997,6179,14,3,-7.765
7998,8415,14,2,-8.302
7999,3640,15,3,-8.754
8000,3666,15,3,-8.298
8001,3936,15,2,-8.204
8002,15791,14,3,-8.61
8003,10937,14,1,-7.774
8004,16552,15,1,-8.486
8005,17991,14,2,-9.062
8006,16589,14,1,-9.058
8007,11803,14,3,-8.436
8008,1929,14,3,-8.459
8009,17926,15,2,-9.38
8010,12561,14,2,-7.596
8011,14192,15,1,-9.144
8012,5264,15,2,-8.922
8013,11973,14,1,0.0
8014,1766,15,3,-7.838
8015,5554,15,2,-8.582
8016,18322,15,1,-8.214
8017,11552,15,1,-7.937
8018,2625,14,1,-9.575
8019,4339,14,1,-8.153
8020,14126,15,2,-8.638
8021,15510,15,1,-8.919
8022,10371,14,1,-8.355
8023,7574,15,2,-8.478
8024,17101,14,2,-9.12
8025,12575,14,2,-8.583
8026,14385,14,1,-8.654
8027,6803,14,3,-7.772
8028,859,14,1,-8.663
8029,16688,15,2,-8.652
8030,1718,15,3,-8.657
8031,18077,14,2,-8.299
8032,5583,14,1,-8.69
8033,8254,15,1,-7.482
8034,15364,15,1,-7.509
8035,16016,15,1,-8.925
8036,9242,15,1,-8.509
8037,9362,15,3,-8.952
8038,13438,15,1,-9.026
8039,9518,15,3,-8.827
8040,12746,15,3,-7.803
8041,626,15,3,-7.551
8042,4062,15,3,-8.358
8043,15279,14,3,-7.923
8044,1196,15,3,-8.887
8045,12482,15,3,-9.015
8046,8645,14,3,-8.989
8047,3220,15,1,-7.902
8048,533,14,2,-9.396
8049,13568,15,3,-7.727
8050,15711,14,3,-9.071
8051,17500,15,1,-9.003
8052,8647,14,1,-9.284
8053,17206,15,3,-9.194
8054,7847,14,1,-9.319
8055,1164,15,1,-9.641
8056,9640,15,3,-7.803
8057,14164,15,1,-8.28
8058,7100,15,1,-8.682
8059,4043,14,1,-7.459
8060,9358,15,1,-7.728
8061,12406,15,2,-7.95
