,id,isomer,conf_id,idock_score,rf_score
7135,18234,15,2,-8.92,7.48
7136,7352,15,1,-8.23,7.85
7137,5501,14,2,-8.87,7.63
7138,13249,14,1,-8.73,7.52
7139,12856,15,2,-9.13,7.6
7140,2599,14,3,-8.96,7.55
7141,4800,15,2,-8.8,7.58
7142,7740,15,1,-9.18,7.94
7143,12116,15,1,-9.3,7.62
7144,7394,15,2,-9.17,7.49
7145,6581,14,1,-7.96,7.64
7146,17073,14,3,-8.83,7.76
7147,6456,15,2,-8.37,7.51
7148,557,14,1,-9.11,7.59
7149,18379,14,3,-8.77,7.33
7150,3891,14,3,-9.35,7.64
7151,14505,14,3,-8.97,7.57
7152,4098,15,2,-9.19,7.47
7153,746,15,3,-8.87,7.64
7154,17730,15,2,-8.21,7.31
7155,10941,14,2,-9.37,7.58
7156,3441,14,3,-8.74,7.29
7157,12361,14,1,-8.27,7.33
7158,7370,15,2,-9.41,7.69
7159,7260,15,1,-8.99,7.42
7160,7930,15,2,-9.1,7.74
7161,1987,14,1,-8.9,7.38
7162,8146,15,2,-8.1,7.51
7163,15693,14,1,-8.13,7.66
7164,17877,14,3,-9.14,7.52
7165,9652,15,3,-8.95,7.19
7166,1762,15,1,-8.93,7.47
7167,11752,15,2,-9.03,7.37
7168,10057,14,3,-9.28,7.59
7169,7053,14,2,-7.46,7.49
7170,12250,15,2,-9.64,7.6
7171,915,14,3,-8.65,8.24
7172,13968,15,3,-8.34,7.13
7173,16842,15,3,-8.8,7.82
7174,6682,15,2,-8.56,7.46
7175,3127,14,2,-8.21,7.27
7176,16122,15,1,-8.9,7.59
7177,1708,15,1,-9.16,7.82
7178,18680,15,3,-8.66,7.37
7179,3619,14,2,-8.14,7.07
7180,5568,15,3,-8.57,7.35
7181,7730,15,3,-8.62,7.41
7182,12297,14,3,-7.96,7.19
7183,2614,15,2,-8.11,7.32
7184,7155,14,2,-7.98,7.54
7185,11778,15,1,-9.17,7.63
7186,14503,14,3,-8.73,7.6
7187,15736,15,1,-7.91,7.36
7188,2146,15,3,-8.91,7.58
7189,10334,15,2,-7.99,7.57
7190,11836,15,3,-9.11,7.52
7191,12021,14,2,-7.65,7.66
7192,2815,14,2,-8.37,7.64
7193,15928,15,2,-9.15,7.84
7194,1723,14,2,-8.49,7.49
7195,4881,14,2,-8.32,7.23
7196,18748,15,2,-8.49,7.39
7197,14054,15,1,-9.28,7.77
7198,4450,15,3,-9.42,7.4
7199,6573,14,1,-9.25,7.63
7200,16657,14,1,-8.4,7.61
7201,11984,15,2,-8.4,7.43
7202,4972,15,1,-8.57,7.39
7203,6149,14,1,-8.98,7.24
7204,3025,14,3,-8.09,7.26
7205,16146,15,1,-8.79,7.44
7206,10992,15,1,-9.75,7.71
7207,5125,14,3,-9.12,7.43
7208,5273,14,1,-8.15,7.57
7209,1116,15,1,-9.47,7.58
7210,1684,15,2,-8.4,7.7
7211,10133,14,3,-9.0,7.71
7212,12468,15,2,-8.6,7.47
7213,14822,15,1,-9.59,7.7
7214,5088,15,1,-9.13,7.62
7215,18741,14,1,-8.88,7.8
7216,860,15,2,-8.45,7.58
7217,965,14,1,-8.5,7.46
7218,10783,14,2,-9.13,7.3
7219,9185,14,2,-9.14,7.46
7220,18665,14,1,-8.11,7.33
7221,12362,15,1,-8.61,7.52
7222,9381,14,2,-9.1,7.37
7223,16164,15,2,-8.45,7.41
7224,14577,14,2,-9.28,7.37
7225,557,14,2,-9.28,8.08
7226,5213,14,1,-8.31,7.54
7227,5987,14,1,-8.73,7.43
7228,18247,14,2,-9.28,7.67
7229,9629,14,1,-8.97,7.56
7230,897,14,3,-8.39,7.81
7231,11194,15,1,-8.81,7.54
7232,673,14,1,-8.31,7.4
7233,7084,15,1,-8.61,8.03
7234,6051,14,3,-8.48,7.3
7235,12745,14,3,-8.21,7.69
7236,15754,15,1,-9.29,7.58
7237,558,15,3,-8.26,7.58
7238,9483,14,3,-9.13,7.75
7239,14600,15,3,-8.44,7.92
7240,4043,14,3,-7.42,7.52
7241,5129,14,2,-8.13,7.45
7242,5565,14,2,-9.29,7.35
7243,12053,14,1,-9.22,7.59
7244,18643,14,2,-9.06,7.67
7245,16253,14,2,-8.86,7.58
7246,3451,14,3,-8.76,7.47
7247,13071,14,2,-8.65,7.66
7248,8928,15,1,-7.93,7.75
7249,18257,14,2,-8.89,7.88
7250,3940,15,1,-9.14,7.42
7251,4591,14,2,-8.93,7.31
7252,14541,14,2,-8.14,7.14
7253,2446,15,2,-9.44,7.48
7254,1242,15,3,-8.83,7.41
7255,12784,15,2,-9.57,7.18
7256,974,15,1,-7.71,7.74
7257,8021,14,2,-7.82,7.27
7258,18429,14,2,-9.36,7.33
7259,17107,14,1,-8.11,7.72
7260,13829,14,1,-9.05,7.57
7261,17756,15,3,-8.61,7.51
7262,7080,15,2,-8.68,7.45
7263,887,14,1,-8.61,7.64
7264,17008,15,2,-8.64,8.02
7265,17877,14,2,-9.14,7.59
7266,4225,14,1,-9.24,7.56
7267,584,15,2,-8.53,7.91
7268,4610,15,1,-8.92,7.21
7269,16022,15,2,-8.5,7.67
7270,13890,15,3,-9.34,7.53
7271,13274,15,3,-7.73,7.24
7272,13749,14,2,-9.66,7.4
7273,5516,15,1,-9.06,7.6
7274,2264,15,1,-8.16,7.75
7275,11118,15,2,-9.53,7.58
7276,13867,14,1,-9.42,8.13
7277,6548,15,1,-9.17,7.58
7278,17784,15,2,-10.08,7.66
7279,2800,15,3,-9.53,7.64
7280,7393,14,3,-9.13,7.5
7281,8246,15,2,-9.45,7.6
7282,2225,14,3,-8.35,7.71
7283,7413,14,1,-8.26,7.42
7284,14463,14,3,-8.25,7.69
7285,8549,14,1,-8.39,7.45
7286,1717,14,1,-8.13,7.52
7287,8963,14,3,-8.84,7.3
7288,12431,14,1,-8.43,7.5
7289,17210,15,3,-8.61,7.62
7290,2004,15,3,-8.66,7.71
7291,1297,14,2,-8.33,7.61
7292,514,15,3,-8.35,7.45
7293,12724,15,3,-8.73,7.47
7294,11668,15,2,-8.32,7.55
7295,4473,14,2,-7.83,7.42
7296,2868,15,2,-9.68,7.93
7297,6584,15,3,-8.68,7.66
7298,2946,15,2,-8.48,7.56
7299,6043,14,2,-8.97,7.58
7300,1109,14,1,-8.15,7.4
7301,10500,15,2,-8.74,7.41
7302,4830,15,3,-9.92,7.65
7303,2374,15,1,-8.39,7.43
7304,12987,14,3,-9.08,7.41
7305,5817,14,2,-8.98,7.69
7306,15172,15,3,-8.52,7.64
7307,18381,14,2,-8.72,7.82
7308,6714,15,3,-7.61,7.67
7309,10583,14,1,-8.31,7.4
7310,18480,15,3,-8.47,7.62
7311,8927,14,2,-7.98,7.76
7312,13777,14,3,-8.42,7.72
7313,18193,14,1,-8.61,8.02
7314,9852,15,3,-9.48,7.67
7315,4778,15,1,-9.76,7.73
7316,5891,14,2,-8.08,7.62
7317,825,14,1,-9.37,7.42
7318,2148,15,1,-8.73,7.58
7319,2117,14,2,-8.73,7.53
7320,4672,15,1,-8.85,7.69
7321,6778,15,1,-8.63,7.47
7322,3323,14,1,-8.07,7.22
7323,17995,14,3,-8.38,7.34
7324,2218,15,2,-9.41,7.45
7325,3984,15,3,-8.48,7.51
7326,16937,14,1,-8.29,7.57
7327,3152,15,2,-8.01,7.29
7328,11335,14,3,-8.52,7.24
7329,1775,14,2,-8.54,7.57
7330,18042,15,2,-8.23,7.43
7331,18163,14,2,-8.09,7.5
7332,9557,14,3,-7.57,7.61
7333,10489,14,1,-9.47,7.63
7334,5662,15,3,-8.41,7.98
7335,5417,14,2,-8.88,7.46
7336,826,15,1,-8.67,7.58
7337,15918,15,1,-8.47,7.57
7338,18342,15,3,-7.41,7.52
7339,8654,15,1,-8.74,7.92
7340,2816,15,3,-8.66,7.62
7341,2418,15,2,-9.09,7.99
7342,9809,14,3,-8.13,7.23
7343,8214,15,3,-9.53,7.46
7344,14682,15,3,-8.65,7.5
7345,8897,14,3,-9.12,7.61
7346,520,15,2,-9.56,7.42
7347,16639,14,3,-8.32,7.71
7348,5310,15,2,-8.61,7.51
7349,17298,15,2,-9.1,7.53
7350,11738,15,2,-9.27,7.76
7351,9370,15,2,-9.45,7.62
7352,6380,15,1,-9.56,7.84
7353,12953,14,3,-8.89,7.38
7354,1224,15,1,-9.25,7.49
7355,16198,15,2,-8.26,7.47
7356,12862,15,2,-8.0,7.25
7357,11145,14,1,-7.82,7.42
7358,70,15,1,-8.43,7.56
7359,2299,14,2,-7.43,7.47
7360,8253,14,2,-7.56,7.6
7361,12600,15,1,-7.88,7.77
7362,11081,14,3,-8.24,7.65
7363,6713,14,3,-7.92,7.46
7364,9587,14,3,-8.57,7.46
7365,4840,15,3,-8.95,7.37
7366,16291,14,1,-8.24,7.3
7367,3450,15,1,-8.87,7.51
7368,14939,14,2,-7.88,7.29
7369,17209,14,3,-9.01,7.35
7370,4539,14,3,-9.38,7.89
7371,5917,14,1,-9.16,7.27
7372,13863,14,3,-8.92,8.05
7373,7083,14,2,-8.87,7.85
7374,6274,15,2,-8.31,7.62
7375,15486,15,1,-8.91,7.63
7376,10941,14,1,-9.41,7.56
7377,1174,15,3,-7.8,7.55
7378,8129,14,2,-9.31,7.59
7379,1607,14,3,-7.86,7.78
7380,11146,15,1,-8.58,7.39
7381,6141,14,1,-8.87,7.22
7382,11779,14,3,-8.83,7.83
7383,12791,14,1,-8.23,7.51
7384,17859,14,3,-8.58,7.46
7385,15812,15,2,-9.09,7.66
7386,5255,14,2,-8.15,7.56
7387,4598,15,1,-8.6,7.61
7388,16462,15,2,-8.93,7.65
7389,7414,15,3,-8.29,7.55
7390,826,15,2,-8.81,7.46
7391,4777,14,3,-9.55,7.4
7392,520,15,3,-9.55,7.36
7393,13770,15,2,-9.32,7.4
7394,9463,14,3,-8.46,7.55
7395,16582,15,1,-9.49,7.68
7396,6285,14,2,-8.63,7.18
7397,2218,15,3,-9.34,7.41
7398,2330,15,2,-9.52,7.55
7399,6320,15,1,-7.94,7.84
7400,15708,15,3,-8.25,7.88
7401,1009,14,2,-9.23,7.47
7402,2417,14,3,-8.84,7.92
7403,12637,14,3,-8.26,7.44
7404,11722,15,3,-8.6,7.53
7405,14918,15,3,-9.46,7.7
7406,18204,15,1,-9.1,7.77
7407,4018,15,3,-8.87,7.7
7408,8334,15,3,-8.54,7.66
7409,6021,14,1,-9.08,7.47
7410,16333,14,2,-8.69,7.41
7411,15847,14,2,-9.44,8.04
7412,18619,14,3,-8.39,7.26
7413,16639,14,2,-8.28,7.76
7414,7435,14,1,-8.27,7.2
7415,6937,14,2,-9.26,7.83
7416,12432,15,2,-8.42,7.41
7417,10634,15,2,-8.04,7.32
7418,14288,15,3,-9.42,7.59
7419,983,14,2,-7.5,7.32
7420,4266,15,3,-9.12,7.3
7421,7996,15,3,-8.7,7.59
7422,3936,15,1,-8.3,7.4
7423,12021,14,1,-7.61,7.52
7424,3038,15,2,-8.17,7.35
7425,2662,15,2,-9.21,7.58
7426,10679,14,2,-7.77,7.41
7427,1760,15,2,-8.29,7.45
7428,2694,15,1,-8.84,7.7
7429,2446,15,3,-9.54,7.58
7430,12342,15,2,-7.8,7.83
7431,3083,14,3,-8.67,7.57
7432,375,14,2,-8.31,7.8
7433,3140,15,1,-8.38,7.23
7434,14434,15,3,-8.34,7.58
7435,4971,14,1,-8.23,7.5
7436,17961,14,1,-8.3,7.39
7437,802,15,1,-8.71,7.6
7438,9639,14,1,-7.63,7.41
7439,7396,15,2,-8.75,7.63
7440,14307,14,1,-9.17,7.53
7441,1164,15,2,-9.77,7.5
7442,6671,14,3,-8.67,7.59
7443,2181,14,1,-7.73,7.66
7444,18333,14,1,-8.12,7.48
7445,18561,14,2,-7.77,7.85
7446,12249,14,1,-9.79,7.6
7447,14627,14,2,-7.26,7.33
7448,18034,15,1,-7.82,7.23
7449,919,14,3,-9.37,7.58
7450,6379,14,1,-8.65,7.47
7451,10678,15,1,-7.6,7.11
7452,16845,14,3,-9.09,7.45
7453,11699,14,1,-7.62,7.35
7454,4609,14,2,-8.95,7.3
7455,6092,15,2,-9.23,7.29
7456,1021,14,1,-8.89,7.51
7457,4079,14,2,-8.19,7.32
7458,7341,14,2,-9.36,7.46
7459,12503,14,3,-8.96,7.43
7460,1766,15,2,-7.85,7.25
7461,9774,15,2,-8.91,7.67
7462,16841,14,2,-8.44,7.24
7463,14152,15,1,-8.2,7.22
7464,18384,15,2,-8.36,7.92
7465,17374,15,3,-8.38,7.57
7466,7259,14,1,-8.81,7.45
7467,12638,15,3,-8.23,7.33
7468,16841,14,1,-8.45,7.24
7469,531,14,3,-8.43,7.58
7470,4300,15,1,-8.04,7.28
7471,15172,15,2,-8.51,7.65
7472,9013,14,1,-8.31,7.33
7473,17110,15,2,-9.1,7.52
7474,2778,15,1,-8.88,7.55
7475,3220,15,2,-7.78,7.47
7476,5623,14,2,-9.24,7.4
7477,3964,15,1,-7.62,7.4
7478,1798,15,2,-8.93,7.45
7479,16116,15,3,-8.49,7.42
7480,2707,14,2,-8.05,7.19
7481,12405,14,3,-8.08,7.38
7482,18365,14,1,-9.32,7.54
7483,12821,14,1,-8.27,7.54
7484,3639,14,2,-8.92,7.5
7485,2348,15,3,-8.9,7.36
7486,1827,14,2,-9.72,7.77
7487,13599,14,2,-8.44,7.89
7488,8376,15,1,-8.22,7.72
7489,7703,14,3,-9.7,7.45
7490,3844,15,3,-8.9,7.69
7491,7080,15,1,-8.7,7.63
7492,5957,14,3,-8.71,7.73
7493,4747,14,3,-9.14,7.49
7494,10843,14,1,-9.38,7.33
7495,10499,14,3,-7.8,7.52
7496,6286,15,3,-9.3,7.19
7497,8146,15,3,-8.04,7.47
7498,16067,14,3,-9.02,7.54
7499,7818,15,2,-8.8,7.93
7500,11196,15,3,-8.44,7.73
7501,12954,15,2,-9.47,7.82
7502,466,15,1,-9.78,7.51
7503,16990,15,1,-9.02,7.45
7504,363,14,2,-9.0,7.35
7505,12734,15,1,-9.35,7.78
7506,463,14,2,-9.16,7.74
7507,18507,14,3,-7.58,7.5
7508,7560,15,3,-8.49,7.23
7509,9693,14,1,-8.6,7.35
7510,8617,14,2,-8.07,7.43
7511,2003,14,3,-8.14,7.26
7512,16392,15,1,-8.25,7.72
7513,8898,15,2,-9.84,7.59
7514,6565,14,3,-8.04,7.68
7515,4899,14,2,-8.45,7.89
7516,18025,14,2,-8.88,7.21
7517,17966,15,3,-7.59,7.52
7518,15769,14,3,-8.87,7.51
7519,13467,14,1,-8.67,8.01
7520,6837,14,2,-7.96,7.77
7521,14095,14,1,-9.18,7.36
7522,10689,14,3,-9.37,7.57
7523,17418,15,3,-8.14,7.57
7524,1152,15,1,-8.33,7.3
7525,15114,15,1,-8.94,7.42
7526,13834,15,3,-8.65,7.36
7527,9919,14,1,-8.31,7.82
7528,15792,15,1,-8.81,7.44
7529,9182,15,1,-7.79,7.27
7530,12685,14,1,-8.59,7.88
7531,1902,15,3,-8.73,7.69
7532,16164,15,3,-8.33,7.42
7533,15798,15,1,-7.89,7.1
7534,17871,14,1,-8.93,8.07
7535,4703,14,1,-9.41,7.68
7536,136,15,3,-8.54,7.56
7537,13971,14,2,-9.47,7.58
7538,12640,15,3,-8.82,7.65
7539,8850,15,2,-8.55,7.38
7540,3438,15,2,-8.34,7.3
7541,7394,15,1,-9.27,7.39
7542,7099,14,3,-9.07,7.24
7543,3164,15,1,-8.54,8.16
7544,9839,14,1,-8.66,7.38
7545,3576,15,3,-8.26,7.29
7546,3964,15,2,-7.93,7.27
7547,6681,14,3,-8.18,7.33
7548,15810,15,1,-8.74,7.91
7549,5295,14,2,-9.06,7.44
7550,1760,15,3,-8.23,7.16
7551,2613,14,3,-8.1,7.3
7552,1707,14,3,-8.97,7.87
7553,583,14,2,-8.33,7.45
7554,9957,14,2,-8.04,7.57
7555,7504,15,2,-9.74,7.65
7556,16967,14,3,-8.67,7.38
7557,18232,15,1,-8.5,7.85
7558,9108,15,2,-8.88,7.44
7559,10935,14,1,-8.96,7.4
7560,18194,15,2,-8.46,7.73
7561,2547,14,3,-9.13,7.49
7562,18296,15,2,-7.83,7.46
7563,9181,14,3,-7.55,7.54
7564,5909,14,1,-8.8,7.52
7565,1929,14,1,-8.3,7.45
7566,6006,15,1,-7.77,7.59
7567,15769,14,1,-8.98,7.46
7568,2195,14,3,-8.62,7.32
7569,11870,15,1,-9.38,7.64
7570,8617,14,3,-8.28,7.33
7571,16196,15,1,-7.28,7.47
7572,13292,15,2,-7.35,7.46
7573,9034,15,1,-8.64,7.41
7574,11224,15,3,-9.4,7.77
7575,12617,14,3,-8.74,7.74
7576,12681,14,2,-9.04,7.51
7577,7504,15,3,-9.68,7.81
7578,8614,15,2,-7.61,7.25
7579,9236,15,3,-9.56,7.74
7580,10584,15,3,-8.43,7.43
7581,6533,14,1,-7.53,7.65
7582,8915,14,1,-8.24,7.74
7583,18831,14,3,-7.76,7.36
7584,18178,15,2,-8.09,7.09
7585,8791,14,1,-8.88,7.61
7586,17378,15,2,-9.07,7.83
7587,18203,14,2,-8.71,7.74
7588,11746,15,3,-8.77,7.65
7589,1388,15,1,-8.98,7.22
7590,1775,14,3,-8.52,7.65
7591,7960,15,1,-9.54,7.48
7592,9300,15,1,-8.61,7.78
7593,18834,15,3,-8.08,7.38
7594,11476,15,3,-9.53,7.43
7595,14192,15,3,-9.38,7.61
7596,13972,15,1,-9.33,7.98
7597,15445,14,1,-8.26,7.55
7598,10144,15,3,-8.74,7.39
7599,12349,14,1,-8.68,7.49
7600,18382,15,2,-8.93,7.88
7601,10518,15,1,-8.83,7.39
7602,16493,14,1,-8.21,7.48
7603,11349,14,3,-8.74,7.66
7604,18697,14,1,-8.41,7.28
7605,6786,15,3,-9.29,7.56
7606,14918,15,2,-9.31,7.61
7607,717,14,3,-8.24,7.73
7608,4501,14,1,-8.61,7.69
7609,10244,15,1,-8.39,7.38
7610,17209,14,2,-8.95,7.47
7611,3138,15,3,-8.3,7.37
7612,11295,14,2,-8.57,7.53
7613,11666,15,2,-8.7,7.71
7614,5958,15,3,-8.32,7.57
7615,7476,15,1,-8.87,7.98
7616,801,14,1,-8.68,7.87
7617,10011,14,1,-8.91,7.37
7618,13771,14,3,-8.27,7.22
7619,3575,14,3,-8.39,7.52
7620,3025,14,2,-7.95,7.32
7621,9774,15,3,-8.95,7.49
7622,7370,15,1,-9.5,7.8
7623,10341,14,1,-8.2,7.29
7624,16115,14,1,-8.37,7.49
7625,16030,15,2,-8.85,7.47
7626,3986,15,2,-8.8,7.8
7627,1724,15,1,-8.94,7.41
7628,17142,15,3,-7.67,7.51
7629,4819,14,3,-9.02,7.52
7630,17492,15,3,-7.98,7.38
7631,5121,14,2,-8.14,7.41
7632,9219,14,3,-8.19,7.59
7633,6129,14,2,-8.22,7.67
7634,12895,14,2,-7.59,7.56
7635,965,14,2,-8.41,7.61
7636,14054,15,3,-9.32,7.65
7637,9258,15,2,-7.94,7.31
7638,16015,14,2,-8.45,7.43
7639,6949,14,2,-7.6,7.27
7640,11324,15,1,-8.26,7.46
7641,9329,14,3,-8.8,7.52
7642,2931,14,2,-8.21,7.22
7643,12682,15,2,-8.85,7.61
7644,18203,14,3,-8.69,7.68
7645,8660,15,1,-8.38,7.38
7646,17589,14,2,-9.13,7.75
7647,12886,15,1,-9.12,7.66
7648,4813,14,2,-9.02,7.57
7649,10014,15,3,-9.14,7.6
7650,5565,14,3,-9.28,7.42
7651,9729,14,1,-7.63,7.61
7652,15585,14,2,-8.81,7.43
7653,1701,14,3,-7.86,7.46
7654,15865,14,1,-8.31,7.46
7655,16621,14,1,-9.04,7.53
7656,6030,15,3,-8.84,7.67
7657,16786,15,2,-9.11,7.6
7658,6141,14,3,-8.89,7.57
7659,4098,15,3,-9.21,7.49
7660,11926,15,2,-8.44,7.53
7661,985,14,1,-8.38,7.69
7662,18666,15,1,-8.04,7.44
7663,12152,15,1,-9.04,7.55
7664,3026,15,2,-8.66,7.44
7665,12886,15,3,-9.25,7.67
7666,1930,15,2,-8.64,7.36
7667,5101,14,3,-8.86,7.49
7668,14963,14,3,-9.16,7.47
7669,13178,15,1,-9.35,7.62
7670,5405,14,3,-8.46,7.24
7671,3996,15,1,-8.34,7.39
7672,1734,15,2,-9.39,7.62
7673,17610,15,1,-8.57,7.57
7674,8916,15,3,-7.73,7.46
7675,9694,15,3,-8.99,7.7
7676,11835,14,2,-9.27,7.33
7677,10423,14,1,-8.8,7.62
7678,8964,15,2,-9.07,7.45
7679,17995,14,2,-8.39,7.37
7680,2471,14,1,-9.14,7.61
7681,16391,14,3,-8.11,7.55
7682,3317,14,2,-8.46,7.63
7683,12567,14,3,-8.63,7.62
7684,4768,15,1,-8.68,7.56
7685,2662,15,3,-9.36,7.61
7686,252,15,1,-8.48,7.39
7687,5501,14,3,-8.98,7.49
7688,5069,14,2,-8.47,7.26
7689,5980,15,2,-8.59,7.35
7690,8579,14,1,-8.54,7.83
7691,13777,14,2,-8.36,7.32
7692,11907,14,3,-8.91,7.21
7693,11699,14,3,-7.44,7.31
7694,13172,15,2,-9.23,7.48
7695,2491,14,3,-8.88,7.69
7696,12924,15,2,-8.99,7.49
7697,18395,14,2,-8.8,7.63
7698,14471,14,3,-8.26,7.72
7699,17783,14,3,-9.74,7.3
7700,3472,15,2,-7.92,7.44
7701,16116,15,1,-7.89,7.16
7702,16361,14,2,-8.82,7.64
7703,16610,15,1,-8.5,7.74
7704,1828,15,1,-9.97,7.54
7705,4610,15,2,-8.95,7.61
7706,9627,14,3,-7.61,7.2
7707,9308,15,2,-9.13,7.24
7708,7420,15,2,-7.88,7.36
7709,6449,14,1,-9.46,7.47
7710,11839,14,1,-7.79,7.09
7711,15589,14,3,-9.59,7.39
7712,1009,14,3,-9.14,7.22
7713,5295,14,1,-9.07,7.57
7714,6052,15,3,-8.64,7.55
7715,5070,15,3,-8.12,7.48
7716,17620,15,3,-8.32,7.19
7717,751,14,3,-9.11,7.68
7718,15152,15,1,-9.21,7.63
7719,5074,15,3,-8.7,7.73
7720,6175,14,3,-8.77,7.53
7721,13148,15,2,-8.78,7.41
7722,1708,15,2,-9.34,7.48
7723,10520,15,3,-8.43,7.78
7724,15860,15,1,-8.65,7.38
7725,8415,14,1,-8.29,7.35
7726,15120,15,2,-8.93,8.04
7727,9187,14,1,-9.0,7.53
7728,14681,14,2,-8.3,7.42
7729,9889,14,1,-8.29,7.16
7730,5910,15,3,-9.4,7.41
7731,11910,15,3,-9.55,7.81
7732,1405,14,1,-9.07,7.57
7733,5818,15,2,-9.7,7.75
7734,17655,14,1,-8.36,7.09
7735,5345,14,3,-8.43,7.63
7736,3719,14,1,-7.96,7.19
7737,6661,14,3,-8.25,7.4
7738,7703,14,1,-9.58,7.67
7739,3973,14,1,-8.77,7.38
7740,2154,15,3,-9.04,7.5
7741,331,14,2,-8.0,7.26
7742,6209,14,3,-8.94,7.48
7743,11665,14,2,-8.38,7.38
7744,13547,14,1,-7.82,7.23
7745,9899,14,3,-7.97,7.85
7746,5485,14,3,-8.64,7.51
7747,5859,14,3,-9.04,7.57
7748,15668,15,2,-8.82,7.57
7749,17969,14,2,-8.45,7.6
7750,15397,14,3,-7.74,7.33
7751,700,15,1,-7.87,7.71
7752,14125,14,2,-8.58,8.07
7753,15768,15,2,-8.64,7.79
7754,7084,15,2,-7.95,7.51
7755,1373,14,3,-8.57,7.56
7756,17961,14,2,-8.34,7.3
7757,18508,15,1,-7.61,7.48
7758,16369,14,3,-8.67,8.01
7759,6817,14,3,-8.87,7.47
7760,15279,14,2,-8.18,7.42
7761,8900,15,3,-7.5,7.43
7762,2710,15,3,-8.03,7.6
7763,3843,14,1,-8.96,7.59
7764,15536,15,1,-8.68,7.55
7765,13517,14,3,-8.85,7.28
7766,5296,15,2,-8.66,7.4
7767,8510,15,2,-7.55,7.19
7768,887,14,3,-8.61,7.73
7769,4900,15,1,-8.23,7.69
7770,6323,14,3,-9.05,7.52
7771,13936,15,1,-8.66,7.82
7772,11740,15,2,-8.34,7.36
7773,1297,14,3,-8.38,7.67
7774,13292,15,3,-7.52,7.92
7775,4226,15,1,-9.2,7.44
7776,13972,15,2,-9.41,7.82
7777,5686,15,2,-7.72,7.39
7778,15665,14,1,-9.24,7.56
7779,8954,15,2,-9.56,7.75
7780,10799,14,2,-7.63,7.32
7781,3393,14,1,-9.31,7.43
7782,11294,15,1,-9.18,7.44
7783,2945,14,1,-8.37,7.65
7784,825,14,3,-9.41,7.47
7785,18487,14,3,-8.36,7.54
7786,8497,14,3,-7.82,7.53
7787,12283,14,2,-9.4,7.66
7788,649,14,2,-8.68,7.34
7789,12897,14,2,-8.81,7.64
7790,6583,14,2,-8.05,7.58
7791,5289,14,3,-8.46,7.37
7792,12215,14,2,-8.24,7.46
7793,4807,14,2,-9.42,7.44
7794,2629,14,3,-7.56,7.57
7795,18230,15,3,-7.9,7.34
7796,670,15,3,-8.71,7.49
7797,2347,14,1,-9.26,7.67
7798,15714,15,1,-8.03,7.65
7799,16886,15,2,-9.43,7.62
7800,9197,14,1,-8.34,7.6
7801,16158,15,2,-7.68,7.53
7802,11994,15,1,-8.36,7.7
7803,18622,15,2,-8.64,7.64
7804,3710,15,2,-8.64,7.83
7805,9986,15,3,-8.4,7.58
7806,14032,15,2,-9.34,7.47
7807,417,14,2,-8.62,7.54
7808,9588,15,3,-9.17,7.37
7809,10237,14,2,-9.13,7.64
7810,774,15,2,-8.77,7.34
7811,1608,15,3,-8.47,7.79
7812,14418,15,2,-9.97,7.88
7813,13518,15,2,-8.48,7.34
7814,8129,14,1,-9.15,7.52
7815,13427,14,3,-9.22,7.34
7816,2878,15,3,-7.97,7.4
7817,16968,15,2,-8.08,7.37
7818,4097,14,3,-9.04,7.45
7819,5529,14,3,-8.75,7.59
7820,17090,15,3,-7.83,7.25
7821,635,14,3,-9.53,7.45
7822,16537,14,3,-8.38,7.43
7823,14970,15,3,-8.11,7.34
7824,11718,15,2,-9.04,7.49
7825,9639,14,3,-7.95,7.34
7826,5295,14,3,-8.98,7.45
7827,5612,15,2,-8.74,7.46
7828,4339,14,3,-8.22,7.5
7829,16158,15,1,-7.72,7.66
7830,1192,15,2,-8.16,7.42
7831,10420,15,3,-7.65,7.15
7832,3344,15,1,-8.74,7.34
7833,7072,15,3,-9.22,7.67
7834,123,14,1,-7.68,7.39
7835,2626,15,3,-8.59,7.31
7836,12350,15,2,-8.83,7.47
7837,972,15,1,-8.57,7.52
7838,5122,15,3,-8.61,7.46
7839,9034,15,3,-8.73,7.42
7840,18760,15,2,-8.65,7.78
7841,1889,14,3,-7.83,7.5
7842,2182,15,2,-7.74,7.71
7843,9008,15,2,-9.71,7.57
7844,3892,15,2,-8.89,7.43
7845,17259,14,3,-7.46,7.71
7846,7394,15,3,-9.3,7.48
7847,7155,14,1,-7.59,7.4
7848,947,14,3,-8.66,7.6
7849,3666,15,1,-7.48,7.39
7850,5140,15,3,-7.94,7.11
7851,1765,14,2,-7.9,7.62
7852,17457,14,2,-8.67,7.47
7853,8213,14,1,-10.02,7.54
7854,8680,15,1,-9.2,7.55
7855,9532,15,2,-9.31,7.49
7856,11165,14,3,-7.43,7.36
7857,7700,15,2,-8.6,7.75
7858,8850,15,1,-8.75,7.33
7859,2187,14,1,-9.27,7.45
7860,17837,14,3,-8.72,7.74
7861,1762,15,2,-9.03,7.51
7862,15695,14,3,-8.28,7.77
7863,5310,15,1,-8.69,7.58
7864,183,14,3,-8.28,7.33
7865,13669,14,1,-7.77,7.56
7866,16627,14,2,-8.49,7.48
7867,1388,15,3,-8.69,7.57
7868,8653,14,2,-8.86,7.87
7869,18506,15,3,-7.46,7.22
7870,13520,15,1,-8.28,7.67
7871,12113,14,2,-8.66,7.28
7872,2777,14,2,-8.22,7.66
